geneID	chromosome	start	stop
RPL25	15	80347	81189
YGK3	15	79478	78351
VPS68	15	77559	78113
ALR1	15	74399	76978
YOL131W	15	73030	73356
GAS4	15	71299	72714
HRT1	15	70324	70689
YOL134C	15	70544	70155
MED7	15	70043	69375
PFK27	15	68753	67560
BSC6	15	65620	67113
YOL138C	15	65349	61324
CDC33	15	61023	60382
ARG8	15	58758	60029
PPM2	15	56450	58537
RRP40	15	55556	56278
RIB4	15	55102	54593
NOP8	15	53096	54550
CTR9	15	52786	49553
PSF3	15	48862	49446
PEX11	15	48641	47931
SPT20	15	47572	45758
DCP1	15	44936	45631
YOL150C	15	44782	44471
GRE2	15	43692	44720
FRE7	15	40747	42636
YOL153C	15	38566	36821
ZPS1	15	34657	35406
YOL155C	15	31605	28702
YOL155W-A	15	27083	27217
HXT11	15	25272	26975
YOL157C	15	24293	22524
ENB1	15	21310	19490
YOL159C	15	17795	17280
YOL159C-A	15	15504	15232
YOL160W	15	14312	14653
YOL161C	15	11910	11548
YOL162W	15	10118	10765
YOL163W	15	9596	10105
YOL164W	15	6175	8115
YOL164W-A	15	4130	4312
AAD15	15	2078	1647
YOL166C	15	1338	1000
YOL166W-A	15	585	740
YOLCdelta1	15	3223	2894
YOLCdelta2	15	18560	18301
YOLCdelta3	15	113625	113293
YOLCdelta7	15	228176	227849
YOLCdelta8	15	301021	300683
YOLCdelta9	15	340898	340598
YOLWTy1-1	15	117702	123627
YOLWdelta10	15	354680	354957
YOLWdelta4	15	117702	118039
YOLWdelta5	15	123290	123627
YOLWdelta6	15	227094	227291
YOLWsigma1	15	226694	227035
YOLWsigma2	15	354127	354465
YOLWtau1	15	3809	3986
RRP6	15	326832	329033
ALG6	15	329417	331051
YSP3	15	331455	332891
YOR004W	15	333592	334356
DNL4	15	337343	334509
YOR006C	15	338621	337680
SGT2	15	339978	338938
SLG1	15	342414	341278
YOR008C-A	15	343081	342857
YOR008W-B	15	343928	344029
TIR4	15	344334	345797
TIR2	15	346949	346194
AUS1	15	349678	353862
YOR011W-A	15	355651	355857
YOR012W	15	356542	356955
YOR013W	15	356750	357220
RTS1	15	357673	359946
YOR015W	15	359992	360351
ERP4	15	361083	360460
PET127	15	361411	363813
ROD1	15	364368	366881
YOR019W	15	368126	370318
HSP10	15	370843	370523
YOR020W-A	15	371684	371956
YOR021C	15	373438	372797
YOR022C	15	375856	373709
AHC1	15	377711	376011
YOR024W	15	377846	378169
HST3	15	378218	379561
BUB3	15	379780	380805
STI1	15	381052	382821
CIN5	15	384419	383532
YOR029W	15	384599	384934
DFG16	15	386824	388683
CRS5	15	389212	389421
HMS1	15	391074	389770
YOR032W-A	15	392175	392375
EXO1	15	394523	392415
AKR2	15	397085	394836
YOR034C-A	15	397667	397425
SHE4	15	400103	397734
PEP12	15	400347	401213
CYC2	15	401554	402654
HIR2	15	405387	402760
CKB2	15	405767	406543
GLO4	15	407063	407920
YOR041C	15	408788	408357
CUE5	15	408424	409659
WHI2	15	410869	412329
YOR044W	15	413006	413479
TOM6	15	413851	414036
DBP5	15	415907	414459
STD1	15	417681	416347
RAT1	15	421650	418630
RSB1	15	423732	422668
YOR050C	15	424618	424271
YOR051C	15	426085	424847
YOR052C	15	427225	426773
YOR053W	15	427818	428159
VHS3	15	429858	427834
YOR055W	15	429479	429913
NOB1	15	431627	430248
SGT1	15	432187	433374
ASE1	15	436346	433689
YOR059C	15	440259	438907
YOR060C	15	441164	440391
CKA2	15	441535	442554
YOR062C	15	443532	442726
RPL3	15	444687	445850
YNG1	15	446739	446080
CYT1	15	447440	448369
YOR066W	15	449437	451326
ALG8	15	453463	451730
VAM10	15	454214	453870
VPS5	15	454858	455796
GYP1	15	457821	455908
YOR071C	15	461277	459481
YOR072W	15	461503	461817
YOR072W-A	15	461792	462040
YOR072W-B	15	464470	464631
SGO1	15	464772	466544
YOR073W-A	15	467391	467624
CDC21	15	467590	466676
UFE1	15	468213	469253
SKI7	15	471621	469378
RTS2	15	471900	472598
BUD21	15	472726	473370
ATX2	15	474417	473476
DIA2	15	474553	476793
YOR081C	15	479189	476940
YOR082C	15	479638	479297
WHI5	15	479534	480421
YOR084W	15	480588	481751
OST3	15	482034	483086
YOR086C	15	486780	483220
YVC1	15	487708	489735
VPS21	15	490829	490197
PTC5	15	492842	491124
YOR091W	15	493265	494470
ECM3	15	495127	496968
YOR093C	15	502452	497506
ARF3	15	502795	503346
RKI1	15	504328	503552
RPS7A	15	505794	506767
YOR097C	15	507505	506978
NUP1	15	511178	507948
KTR1	15	511825	513006
CRC1	15	514278	513295
RAS1	15	515244	516173
YOR102W	15	516423	516773
OST2	15	516841	516449
PIN2	15	517642	518490
YOR105W	15	518195	518521
VAM3	15	519121	519972
RGS2	15	521353	522282
YOR108C-A	15	524814	524605
LEU9	15	523027	524841
INP53	15	525278	528601
TFC7	15	528941	530248
YOR111W	15	530429	531127
YOR112W	15	531508	533793
AZF1	15	534075	536819
YOR114W	15	537570	538454
TRS33	15	539465	538659
RPO31	15	544145	539763
RPT5	15	545029	546333
YOR118W	15	546857	548560
RIO1	15	550246	548792
GCY1	15	551114	552052
YOR121C	15	552103	551798
PFY1	15	552887	552298
LEO1	15	554570	553176
UBP2	15	558642	554824
CAT5	15	559731	559030
IAH1	15	560677	559961
RGA1	15	561170	564193
ADE2	15	566191	564476
YOR129C	15	569558	566877
ORT1	15	570807	569929
YOR131C	15	572838	572182
VPS17	15	573175	574830
EFT1	15	575098	577626
BAG7	15	578564	579793
YOR135C	15	580500	580159
IDH2	15	580250	581359
SIA1	15	583681	581813
YOR138C	15	586324	584309
YOR139C	15	587342	586950
SFL1	15	586981	589281
ARP8	15	592587	589942
LSC1	15	593057	594046
YOR142W-A	15	595112	596434
YOR142W-B	15	595112	600380
THI80	15	602342	601383
ELG1	15	605092	602717
PNO1	15	606171	605347
YOR146W	15	605873	606178
MDM32	15	606514	608475
SPP2	15	609197	608640
SMP3	15	611388	609838
MRPL23	15	611999	612490
RPB2	15	616671	612997
YOR152C	15	618288	617518
PDR5	15	619840	624375
YOR154W	15	624729	626492
ISN1	15	627980	626628
NFI1	15	630540	628360
PUP1	15	631751	630966
PET123	15	632164	633120
SME1	15	633566	633282
MTR10	15	633839	636757
YOR161C	15	638558	636939
YOR161C-C	15	639267	639121
YOR161W-A	15	637574	637654
YOR161W-B	15	637975	638235
YRR1	15	641992	639560
DDP1	15	642741	643307
YOR164C	15	644332	643394
SEY1	15	644566	646896
YOR166C	15	648502	647126
RPS28A	15	649007	648804
GLN4	15	649303	651732
YOR169C	15	651840	651376
YOR170W	15	651858	652163
LCB4	15	653884	652010
YRM1	15	654210	656570
DCS2	15	657132	658325
MED4	15	658747	659601
YOR175C	15	661674	659815
HEM15	15	662401	663582
MPC54	15	667179	665785
GAC1	15	670241	667860
SYC1	15	672411	671845
DCI1	15	675167	674352
LAS17	15	675939	677840
RPS30B	15	678793	678191
FYV12	15	678872	679261
SER1	15	679357	680544
GSP2	15	682106	681444
YOR186C-A	15	683538	683329
YOR186W	15	683111	683545
TUF1	15	684030	685343
MSB1	15	685767	689180
IES4	15	689624	689974
SPR1	15	690695	692032
RIS1	15	692475	697334
YOR192C	15	700567	698768
YOR192C-A	15	709732	708416
YOR192C-B	15	709732	704419
YOR192C-C	15	704224	703988
PEX27	15	710446	711576
TOA1	15	712543	711683
SLK19	15	712866	715331
LIP5	15	716837	715593
MCA1	15	717023	718384
BFR1	15	720065	718653
YOR199W	15	720181	720510
YOR200W	15	720417	720815
PET56	15	721708	720470
HIS3	15	721946	722608
YOR203W	15	722565	722918
DED1	15	722911	724725
YOR205C	15	727234	725564
NOC2	15	727512	729644
RET1	15	733457	730008
PTP2	15	733925	736177
NPT1	15	737726	736437
RPB10	15	738320	738532
MGM1	15	741632	738924
STE4	15	742910	744181
SAS5	15	745281	744535
YOR214C	15	746303	745593
YOR215C	15	747282	746725
RUD3	15	748979	747525
RFC1	15	749301	751886
YOR218C	15	751895	751476
STE13	15	755009	752214
YOR220W	15	755328	756125
MCT1	15	757831	756476
ODC2	15	758330	759253
YOR223W	15	759782	760660
RPB8	15	761265	760825
YOR225W	15	761392	761721
ISU2	15	762084	761614
YOR227W	15	762825	766565
YOR228C	15	767777	766869
WTM2	15	768409	769812
WTM1	15	770800	772113
YOR231C-A	15	773363	773163
MKK1	15	772601	774127
MGE1	15	774573	775259
KIN4	15	775846	778248
RPL33B	15	779405	778555
YOR235W	15	779870	780184
DFR1	15	780906	781541
HES1	15	781994	783298
YOR238W	15	783677	784588
ABP140	15	784857	786744
MET7	15	786995	788641
SSP2	15	789857	788742
PUS7	15	792241	790211
ESA1	15	792531	793868
DGA1	15	795332	794076
YOR246C	15	796793	795801
SRL1	15	797676	798308
YOR248W	15	798013	798315
APC5	15	800731	798674
CLP1	15	802307	800970
YOR251C	15	803464	802550
YOR252W	15	803777	804202
NAT5	15	804376	804906
SEC63	15	807022	805031
YOR255W	15	807270	808106
YOR256C	15	810681	808252
CDC31	15	811006	811491
HNT3	15	811669	812322
RPT4	15	813706	812393
GCD1	15	813982	815718
RPN8	15	816929	815913
YOR262W	15	817289	818332
YOR263C	15	819161	818754
DSE3	15	818863	820155
RBL2	15	820451	820771
PNT1	15	821020	822291
HRK1	15	824864	822585
YOR268C	15	825929	825531
PAC1	15	826382	827866
VPH1	15	830571	828049
YOR271C	15	832039	831056
YTM1	15	832810	834192
TPO4	15	836428	834449
MOD5	15	837671	838957
RIM20	15	841066	839081
CAF20	15	841330	841815
YOR277C	15	841820	841512
HEM4	15	842814	843641
RFM1	15	844627	843695
FSH3	15	845789	844989
PLP2	15	847126	846266
YOR282W	15	846997	847317
YOR283W	15	847450	848142
HUA2	15	848475	849206
YOR285W	15	849632	850051
YOR286W	15	850277	850726
YOR287C	15	851836	850934
MPD1	15	853074	852118
YOR289W	15	853354	854109
SNF2	15	860255	855144
YOR291W	15	861172	865590
YOR292C	15	866579	865650
YOR293C-A	15	868144	867995
RPS10A	15	867095	867849
RRS1	15	868337	868948
UAF30	15	869205	869891
YOR296W	15	870199	874068
TIM18	15	875318	874740
MBF1	15	877682	877227
YOR298W	15	875596	877035
BUD7	15	878431	880671
YOR300W	15	880571	880879
RAX1	15	880961	882268
YOR302W	15	882761	882838
CPA1	15	882895	884130
YOR304C-A	15	888746	888516
ISW2	15	884510	887872
YOR305W	15	889018	889746
MCH5	15	891428	889863
SLY41	15	894087	892726
SNU66	15	896382	894619
YOR309C	15	897073	896693
NOP58	15	898355	896820
HSD1	15	899923	899051
RPL20B	15	901176	900245
SPS4	15	902869	901853
YOR314W	15	903038	903367
YOR314W-A	15	904453	904563
YOR315W	15	904755	905795
COT1	15	907550	906231
YOR316C-A	15	907930	907721
FAA1	15	909338	911440
YOR318C	15	912431	911779
HSH49	15	912817	913458
GNT1	15	915089	913614
PMT3	15	916025	918286
YOR322C	15	921057	918601
PRO2	15	922900	921530
YOR324C	15	925035	923227
YOR325W	15	924572	925045
MYO2	15	925716	930440
SNC2	15	931076	930729
PDR10	15	931798	936492
SCD5	15	939344	936726
YOR329W-A	15	939343	939552
MIP1	15	943458	939616
YOR331C	15	944117	943560
VMA4	15	943651	944352
YOR333C	15	944952	944536
MRS2	15	944591	946003
ALA1	15	949104	946228
YOR335W-A	15	946563	946643
KRE5	15	949768	953865
TEA1	15	954339	956618
YOR338W	15	956893	957984
UBC11	15	958827	958357
RPA43	15	960177	959197
RPA190	15	960982	965976
YOR342C	15	967620	966661
YOR343C	15	968469	968143
YOR343W-A	15	970573	971889
YOR343W-B	15	970573	975886
TYE7	15	978064	977189
YOR345C	15	982157	981807
REV1	15	981823	984780
PYK2	15	986457	984937
PUT4	15	988777	986894
CIN1	15	989784	992828
MNE1	15	994850	992859
MEK1	15	996506	995013
YOR352W	15	997208	998239
SOG2	15	1000823	998448
MSC6	15	1003220	1001142
GDS1	15	1005133	1006701
YOR356W	15	1007217	1009112
GRD19	15	1009708	1009220
HAP5	15	1010157	1010885
VTS1	15	1011185	1012756
PDE2	15	1014817	1013237
PRT1	15	1017648	1015357
PRE10	15	1018742	1017876
PIP2	15	1023208	1020218
YOR364W	15	1023367	1023735
YOR365C	15	1025568	1023457
YOR366W	15	1025252	1025605
SCP1	15	1026003	1026605
RAD17	15	1026839	1028044
RPS12	15	1028621	1028190
MRS6	15	1030990	1029179
GPB1	15	1034178	1031485
NDD1	15	1036467	1034803
NUD1	15	1036830	1039385
ALD4	15	1039836	1041395
GDH1	15	1043038	1041674
YOR376W	15	1043187	1043555
YOR376W-A	15	1045192	1045347
ATF1	15	1046222	1047799
YOR378W	15	1049507	1051054
YOR379C	15	1051060	1050722
RDR1	15	1051286	1052926
FRE3	15	1055541	1057676
YOR381W-A	15	1058419	1058586
FIT2	15	1059527	1059988
FIT3	15	1061051	1060437
FRE5	15	1061560	1063644
YOR385W	15	1065039	1065911
PHR1	15	1066835	1068532
YOR387C	15	1070237	1069617
FDH1	15	1072919	1071789
YOR389W	15	1074209	1076083
YOR390W	15	1076780	1077907
HSP33	15	1079254	1078541
YOR392W	15	1079278	1079721
ERR1	15	1080272	1081585
YOR394C-A	15	1084365	1084198
YOR394W	15	1082714	1083208
YOR396C-A	15	1090493	1090011
YOR396W	15	1087185	1090859
YORCTy2-1	15	710023	704063
YORCdelta11	15	438484	438176
YORCdelta15	15	664324	664003
YORCdelta18	15	703582	703429
YORCdelta20	15	704395	704063
YORCdelta21	15	710023	709691
YORCdelta25	15	980585	980254
YORWTy1-2	15	594820	600733
YORWTy2-2	15	970281	976239
YORWdelta12	15	594512	594819
YORWdelta13	15	594820	595151
YORWdelta14	15	600402	600733
YORWdelta16	15	664325	664469
YORWdelta17	15	664813	665145
YORWdelta19	15	703612	703762
YORWdelta22	15	969288	969426
YORWdelta23	15	970281	970612
YORWdelta24	15	975908	976239
YORWsigma3	15	854272	854611
YORWsigma4	15	968986	969296
YORWtau2	15	703772	704062
YORWtau3	15	710024	710107
HAT1	16	554600	555724
SNF8	16	554323	553622
ULA1	16	552015	553403
LSP1	16	551652	550627
YPL005W	16	548481	550301
NCR1	16	544626	548138
TFC8	16	543843	542077
CHL1	16	539380	541965
YPL009C	16	538931	535815
RET3	16	535013	535582
TAF3	16	534698	533637
RRP12	16	529718	533404
MRPS16	16	529345	528980
YPL014W	16	527542	528687
HST2	16	526878	525805
SWI1	16	521009	524953
YPL017C	16	520229	518730
CTF19	16	517647	518756
VTC3	16	517014	514507
ULP1	16	514174	512309
ECM23	16	511097	511660
RAD1	16	506693	509995
MET12	16	506308	504335
YPL024W	16	503513	504238
YPL025C	16	503026	502469
SKS1	16	502179	500671
SMA1	16	499661	500398
ERG10	16	498092	499288
SUV3	16	495502	497715
YPL030W	16	493539	495242
PHO85	16	493033	492014
SVL3	16	491360	488883
YPL033C	16	488203	487358
YPL034W	16	486708	487205
YPL035C	16	486907	486560
PMA2	16	482839	485682
EGD1	16	481896	481423
MET31	16	480530	481063
YPL038W-A	16	480177	480368
YPL039W	16	479220	480170
ISM1	16	478996	475988
YPL041C	16	475736	475113
SSN3	16	474702	473035
NOP4	16	469934	471991
YPL044C	16	470469	469921
VPS16	16	467255	469651
ELC1	16	466938	466639
YPL047W	16	465957	466256
CAM1	16	464396	465643
DIG1	16	463834	462476
MNN9	16	461961	460774
ARL3	16	459958	460554
YPL052W	16	459068	459673
KTR6	16	458453	457113
LEE1	16	455754	456659
LGE1	16	454985	453987
YPL056C	16	453730	453425
SUR1	16	453052	451904
PDR12	16	450372	445837
GRX5	16	444574	445026
YPL060C-A	16	442737	439423
LPE10	16	434518	435759
ALD6	16	432583	434085
YPL062W	16	431890	432294
TIM50	16	429934	431364
CWC27	16	429611	428706
VPS28	16	427922	428650
YPL066W	16	426228	427667
YPL067C	16	425842	425246
YPL068C	16	425091	424210
BTS1	16	423887	422880
MUK1	16	420943	422781
YPL071C	16	420513	420043
UBP16	16	418507	420006
YPL073C	16	418979	418494
YTA6	16	415758	418022
GCR1	16	412249	415357
GPI2	16	410438	411280
YPL077C	16	410085	409363
ATP4	16	408739	408005
RPL21B	16	406631	407534
YPL080C	16	406493	406167
RPS9A	16	404945	406039
MOT1	16	404078	398475
SEN54	16	398100	396697
BRO1	16	394033	396567
SEC16	16	387062	393649
ELP3	16	386441	384768
YDC1	16	383450	384403
YPL088W	16	381960	382988
RLM1	16	381145	379115
RPS6A	16	378390	377286
GLR1	16	375497	376948
SSU1	16	373788	375164
NOG1	16	370973	372916
SEC62	16	370658	369834
YPL095C	16	369436	368066
ERI1	16	366730	366524
PNG1	16	366922	368013
MSY1	16	364947	366425
YPL098C	16	364722	364381
YPL099C	16	364063	363515
ATG21	16	361867	363357
ELP4	16	360204	361574
YPL102C	16	360300	359998
YPL103C	16	359401	357995
MSD1	16	355695	357671
YPL105C	16	355407	352858
SSE1	16	352270	350189
YPL107W	16	349114	349860
YPL108W	16	348441	348947
YPL109C	16	347187	345263
YPL110C	16	344738	341067
CAR1	16	339943	340944
PEX25	16	338619	337435
YPL113C	16	337142	335952
YPL114W	16	335947	336366
BEM3	16	335485	332099
HOS3	16	329605	331698
IDI1	16	328729	327863
MRP51	16	326627	327661
DBP1	16	326263	324410
YPL119C-A	16	324286	324023
VPS30	16	322070	323743
MEI5	16	321629	320961
TFB2	16	320766	319225
RNY1	16	318944	317640
SPC29	16	316754	317515
KAP120	16	313387	316485
NAN1	16	310209	312899
HHO1	16	309603	308827
TBF1	16	308220	306532
TAF14	16	305297	306136
SPO19	16	304386	305057
RPL5	16	303120	304013
COX11	16	301715	302617
RDS2	16	301227	299887
ODC1	16	299502	298570
YPL135C-A	16	297850	297677
ISU1	16	297552	298049
YPL136W	16	296285	296653
YPL137C	16	296646	292816
SPP1	16	292426	291365
UME1	16	291050	289668
MKK2	16	289033	287513
YPL141C	16	286060	283463
YPL142C	16	283002	282685
RPL33A	16	282121	282969
YPL144W	16	280479	280925
KES1	16	279698	278394
YPL146C	16	277528	276161
PXA1	16	273254	275866
PPT2	16	272814	272293
ATG5	16	271309	272193
YPL150W	16	268187	270892
PRP46	16	267534	266179
RRD2	16	265027	266103
YPL152W-A	16	264601	264699
RAD53	16	264191	261726
PEP4	16	260930	259713
KIP2	16	259335	257215
PRM4	16	256766	255912
TGS1	16	254813	255760
YPL158C	16	254309	252033
YPL159C	16	251667	250906
CDC60	16	246989	250261
BEM4	16	246219	244318
YPL162C	16	244026	243205
SVS1	16	242699	241917
MLH3	16	241496	239349
SET6	16	239076	237955
YPL166W	16	237337	237978
REV3	16	237106	232592
YPL168W	16	231216	232508
MEX67	16	230837	229038
DAP1	16	228313	228771
OYE3	16	227370	226168
COX10	16	225740	224352
MRPL40	16	223142	224035
NIP100	16	222772	220166
SPT14	16	218629	220087
YPL176C	16	218362	216011
CUP9	16	213961	213041
CBC2	16	212157	212783
PPQ1	16	208156	209805
TCO89	16	205247	207646
CTI6	16	203420	204940
YPL182C	16	203688	203305
YPL183C	16	202535	199494
YPL183W-A	16	199094	199375
YPL184C	16	197787	195949
YPL185W	16	195252	195647
UIP4	16	195425	194511
MF(ALPHA)1	16	193647	194144
POS5	16	191405	192649
YPL189C-A	16	188512	188306
GUP2	16	189153	190982
NAB3	16	187724	185316
YPL191C	16	184678	183596
PRM3	16	183055	182654
RSA1	16	181402	182547
DDC1	16	179276	181114
APL5	16	176222	179020
OXR1	16	175042	175863
YPL197C	16	174755	174342
RPL7B	16	173151	174701
YPL199C	16	172754	172032
CSM4	16	171483	171953
YPL201C	16	171154	169769
AFT2	16	169337	168087
TPK2	16	166255	167397
HRR25	16	164275	165759
YPL205C	16	164265	163921
YPL206C	16	163596	162631
YPL207W	16	159908	162340
YPL208W	16	157841	159592
IPL1	16	157592	156489
SRP72	16	156211	154289
NIP7	16	153494	154039
PUS1	16	153148	151514
LEA1	16	150613	151329
THI6	16	150190	148568
CBP3	16	147415	148422
YPL216W	16	143820	147128
BMS1	16	143170	139619
SAR1	16	138697	139408
PCL8	16	136749	138227
RPL1A	16	135789	136442
YPL221W	16	133042	135423
YPL222C-A	16	132114	131869
YPL222W	16	130161	132227
GRE1	16	129137	128631
MMT2	16	128087	126738
YPL225W	16	126006	126446
NEW1	16	121767	125357
ALG5	16	121167	120163
CET1	16	118382	120031
YPL229W	16	117067	117687
YPL230W	16	115312	116487
FAS2	16	108652	114315
SSO1	16	107275	108147
NSL1	16	106172	106822
TFP3	16	105440	104946
RVB2	16	103232	104647
YPL236C	16	102702	101608
SUI3	16	100496	101353
YPL238C	16	100863	100474
YAR1	16	99484	100086
HSP82	16	98625	96496
CIN2	16	96258	95372
IQG1	16	95109	90622
SRP68	16	88517	90316
HUT1	16	88033	87014
YPL245W	16	85586	86950
RBD2	16	85297	84509
YPL247C	16	84196	82625
GAL4	16	82356	79711
GYP5	16	79353	76669
RPL36B	16	76239	75699
YPL250C	16	74719	74309
YPL250W-A	16	75702	75989
YPL251W	16	73625	73927
YAH1	16	73881	73363
VIK1	16	73006	71063
HFI1	16	69485	70951
BBP1	16	67725	68882
CLN2	16	66614	64977
YPL257W	16	63279	63860
YPL257W-A	16	56748	58070
YPL257W-B	16	56748	62016
THI21	16	55153	53498
APM1	16	52671	51244
YPL260W	16	49303	50958
YPL261C	16	49304	48996
FUM1	16	47336	48802
KEL3	16	46506	44551
YPL264C	16	44344	43283
DIP5	16	41043	42869
DIM1	16	39121	40077
YPL267W	16	38169	38798
PLC1	16	35236	37845
KAR9	16	33013	34947
MDL2	16	30482	32803
ATP15	16	30079	30267
YPL272C	16	28164	26611
SAM4	16	25087	26064
SAM3	16	22938	24701
FDH2	16	18369	19079
FDH2	16	17948	18385
YPL277C	16	16868	15405
YPL278C	16	15355	15053
YPL279C	16	14355	13228
HSP32	16	11887	12600
ERR2	16	10870	9557
YPL282C	16	8427	7933
YRF1-7	16	6007	280
YPL283W-A	16	1426	2001
YPL283W-B	16	643	1125
YPLCTy4-1	16	443107	436885
YPLCdelta1	16	55858	55657
YPLCdelta10	16	436582	436245
YPLCtau1	16	437255	436885
YPLCtau2	16	443107	442737
YPLWTy1-1	16	56452	62375
YPLWdelta11	16	436589	436726
YPLWdelta2	16	56409	56451
YPLWdelta3	16	56452	56788
YPLWdelta4	16	62039	62375
YPLWdelta5	16	62389	62720
YPLWdelta6	16	62724	63006
YPLWdelta7	16	210450	210770
YPLWdelta8	16	211576	211897
YPLWdelta9	16	436063	436244
YPLWsigma1	16	56290	56358
CIT3	16	556372	557832
YPR002C-A	16	560761	560564
PDH1	16	558380	559930
YPR003C	16	563763	561499
YPR004C	16	565036	564002
HAL1	16	566666	565782
ICL2	16	568991	567264
REC8	16	571373	569331
HAA1	16	573013	575097
SUT2	16	576547	577353
RPA135	16	581191	577580
YPR011C	16	584037	583057
YPR012W	16	584304	584558
YPR013C	16	585580	584627
YPR014C	16	587513	587184
YPR015C	16	591021	590278
TIF6	16	593064	592327
YPR016W-A	16	593091	593351
DSS4	16	593912	593481
RLF2	16	594471	596291
CDC54	16	596745	599546
ATP20	16	599865	600212
AGC1	16	603352	600644
YPR022C	16	607307	603906
EAF3	16	610026	608821
YME1	16	610476	612719
CCL1	16	614553	613372
ATH1	16	615374	619009
YPR027C	16	621253	620420
YOP1	16	623522	624197
APL4	16	626962	624464
CSR2	16	627875	631240
YPR031W	16	631510	633756
SRO7	16	634118	637219
HTS1	16	639014	637374
ARP7	16	639520	640953
GLN1	16	642203	643315
VMA13	16	643831	645267
YPR036W-A	16	645945	646148
ERV2	16	647033	646443
YPR038W	16	646831	647190
YPR039W	16	647007	647342
TIP41	16	647300	648370
TIF5	16	648699	649916
PUF2	16	653657	650430
RPL43A	16	654161	654842
YPR044C	16	654872	654519
YPR045C	16	656547	655135
MCM16	16	656794	657339
MSF1	16	657524	658933
TAH18	16	659177	661048
ATG11	16	664668	661132
YPR050C	16	665361	664948
MAK3	16	664955	665485
NHP6A	16	665969	665688
YPR053C	16	666238	665783
SMK1	16	666275	667441
SEC8	16	667671	670868
TFB4	16	671121	672137
BRR1	16	672466	673491
YMC1	16	673746	674669
YPR059C	16	674695	674309
ARO7	16	675626	674856
JID1	16	676877	675972
FCY1	16	677160	677636
YPR063C	16	678315	677807
YPR064W	16	678946	679365
ROX1	16	679688	680794
UBA3	16	681208	682107
ISA2	16	682215	682772
HOS1	16	684348	682936
SPE3	16	685432	684551
MED1	16	685893	687593
YPR071W	16	688167	688802
NOT5	16	690102	691784
LTP1	16	692413	691928
TKL1	16	694833	692791
YPR074W-A	16	695013	695183
OPY2	16	696814	695732
YPR076W	16	696471	696845
YPR077C	16	697497	697126
YPR078C	16	698260	697142
MRL1	16	698865	700010
TEF1	16	700590	701966
GRS2	16	703966	702110
DIB1	16	704652	704221
MDM36	16	704850	706589
YPR084W	16	706968	708338
YPR085C	16	709824	708493
SUA7	16	710097	711134
VPS69	16	711350	711670
SRP54	16	713024	711399
YPR089W	16	713271	715937
YPR091C	16	718464	716152
YPR092W	16	718375	718680
YPR093C	16	720420	719554
RDS3	16	720633	720956
SYT1	16	724713	721033
YPR096C	16	725140	724838
YPR097W	16	725390	728611
YPR098C	16	729524	728943
YPR099C	16	730109	729753
MRPL51	16	729787	730209
SNT309	16	730488	731015
RPL11A	16	731744	731220
PRE2	16	732345	733208
FHL1	16	736429	733619
COG4	16	739565	736980
ISR1	16	740057	741388
YTH1	16	742060	741434
RPN7	16	742450	743739
YPR108W-A	16	744171	744383
YPR109W	16	744685	745569
RPC40	16	746831	745824
DBF20	16	747302	748996
MRD1	16	751915	749252
PIS1	16	752253	752915
YPR114W	16	753297	754244
YPR115W	16	754873	758124
YPR116W	16	758644	759477
YPR117W	16	760021	767490
YPR118W	16	767748	768983
CLB2	16	771649	773124
CLB5	16	775178	773871
THI22	16	778577	780295
AXL1	16	782039	785665
YPR123C	16	786569	786135
CTR1	16	786202	787422
YPR125W	16	787955	789319
YPR126C	16	789379	789071
YPR127W	16	790077	791114
ANT1	16	792198	791212
SCD6	16	792681	793730
YPR130C	16	793775	793368
NAT3	16	794492	793905
RPS23B	16	794959	795761
IWS1	16	797204	795972
TOM5	16	797551	797703
MSS18	16	798045	798851
CTF4	16	799228	802011
YPR136C	16	802831	802319
YPR137C-A	16	810263	808941
YPR137C-B	16	810263	804995
RRP9	16	802353	804074
MEP3	16	812447	810978
VPS66	16	814052	813150
TAZ1	16	814385	815530
KAR3	16	817917	815728
YPR142C	16	818687	818124
YPR143W	16	818317	819069
NOC4	16	821417	819759
ASN1	16	822614	824332
YPR146C	16	825670	825341
YPR147C	16	826553	825639
YPR148C	16	828134	826827
NCE102	16	829912	830433
YPR150W	16	830993	831514
YPR151C	16	831669	831049
YPR152C	16	833452	832055
YPR153W	16	833805	834239
PIN3	16	834559	835206
NCA2	16	837407	835557
TPO3	16	839771	837903
YPR157W	16	841260	842663
YPR158C-C	16	856251	854929
YPR158C-D	16	856251	850983
YPR158W	16	843256	844014
YPR158W-A	16	844703	846025
YPR158W-B	16	844703	849974
YPR159C-A	16	860409	860308
KRE6	16	857577	859739
YPR160C-A	16	862855	862571
GPH1	16	861300	864008
YPR160W-A	16	861928	862008
SGV1	16	866416	864443
ORC4	16	868298	866709
TIF3	16	869949	868639
MMS1	16	870697	874920
RHO1	16	875362	875991
MRP2	16	876623	876276
MET16	16	877626	876841
NUT2	16	878070	878543
YPR169W	16	878618	880162
YPR169W-A	16	883233	883451
YPR170C	16	883312	882977
YPR170W-A	16	883372	883557
YPR170W-B	16	883233	883589
BSP1	16	883822	885552
YPR172W	16	885790	886392
VPS4	16	887831	886518
YPR174C	16	888702	888037
DPB2	16	888968	891037
BET2	16	892072	891095
YPR177C	16	892678	892307
PRP4	16	892326	893723
HDA3	16	895758	893791
AOS1	16	895955	896998
SEC23	16	899661	897355
SMX3	16	900188	900448
